0.288283145,0.119956044
1.152181152,0.121274725
1.149897721,0.122857143
1.667475382,0.124175824
2.012273441,0.125230769
2.183911327,0.126285714
2.528709386,0.127340659
2.700727844,0.128131868
3.045145331,0.129450549
3.390323962,0.130241758
3.735122021,0.131296703
3.905998763,0.132879121
4.424718139,0.133406593
5.115455973,0.134725275
5.633794777,0.135516484
6.153275296,0.135516484
6.673516959,0.134989011
6.847438276,0.134461538
7.541220684,0.13367033
7.715142001,0.133142857
8.062223491,0.132615385
8.236144808,0.132087912
8.410066124,0.13156044
8.584368013,0.130769231
8.931449503,0.130241758
9.452071738,0.129450549
9.626373626,0.128659341
9.62713477,0.128131868
9.800294943,0.128131868
10.14813758,0.127076923
9.976119119,0.126285714
10.32320061,0.125758242
10.32434232,0.124967033
10.49826364,0.12443956
10.67218496,0.123912088
10.67256553,0.123648352
10.84610627,0.123384615
10.84800913,0.122065934
10.84915085,0.121274725
10.85029256,0.120483516
11.0253556,0.119164835
11.20003806,0.11810989
11.72104086,0.117054945
11.89534275,0.116263736
11.8961039,0.115736264
11.89800676,0.114417582
11.89990961,0.113098901
12.24813282,0.11178022
12.25079682,0.109934066
12.25003568,0.110461538
12.25193854,0.109142857
12.59978117,0.108087912
12.77408306,0.107296703
12.94838495,0.106505495
12.94990724,0.105450549
12.95142952,0.104395604
13.47243233,0.103340659
13.64711479,0.102285714
13.99457685,0.101494505
14.3435612,0.099648352
14.34470292,0.098857143
14.3462252,0.097802198
14.69330669,0.097274725
14.86760858,0.096483516
14.69635127,0.095164835
14.87027258,0.094637363
15.21811522,0.093582418
15.39203653,0.093054945
15.22039865,0.092
15.22115979,0.091472527
15.39584225,0.090417582
15.74254317,0.090153846
16.09000523,0.089362637
16.26430712,0.088571429
16.26544884,0.08778022
16.44051187,0.086461538
16.44165358,0.08567033
16.4427953,0.084879121
16.44469816,0.08356044
16.79216022,0.082769231
16.96684268,0.081714286
17.31430474,0.080923077
17.66252795,0.079604396
17.66405024,0.078549451
17.8387327,0.077494505
18.01265401,0.076967033
18.36011607,0.076175824
18.18809762,0.075384615
18.53594025,0.07432967
18.71062271,0.073274725
18.71290614,0.071692308
19.23352838,0.070901099
19.23581181,0.069318681
19.40973312,0.068791209
19.41087484,0.068
19.58479616,0.067472527
20.10541839,0.066681319
20.10694068,0.065626374
20.28124257,0.064835165
20.28238428,0.064043956
20.63022692,0.062989011
20.97768898,0.062197802
21.32477047,0.06167033
21.49945293,0.060615385
21.67375482,0.059824176
21.84881785,0.058505495
22.02273917,0.057978022
22.19704105,0.057186813
22.37096237,0.056659341
22.37210409,0.055868132
22.89310689,0.054813187
22.89386804,0.054285714
23.2413301,0.053494505
23.41525142,0.052967033
23.93625422,0.051912088
24.28371628,0.051120879
24.63079777,0.050593407
25.15142001,0.049802198
25.49926264,0.048747253
26.01950431,0.04821978
26.71328671,0.047428571
26.88720803,0.046901099
27.92731078,0.04610989
28.10085153,0.045846154
28.44755245,0.045582418
28.79425337,0.045318681
28.96741354,0.045318681
29.48727463,0.045054945
30.00789687,0.044263736
30.35459778,0.044
31.04799962,0.043472527
31.56786071,0.043208791
